RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
26716,Redmond,Oregon,1227,238e3,241900,226200,219200,212900,205900,202100,197800,196100,189300,186700,186200,179500,189200,176400,171400,149200,149700,150700,144500,140100,136500,141700,139600,133700,127200,121800,121300,123500,121300,12e4,120200,124200,123200,115400,119e3,118600,121900,112e3,111700,114100,118900,129300,139700,148400,145400,140600,127800,120100,116100,129200,139600,144e3,146300,158300,157900,158e3,142400,151800,154700,167300,160400,165700,167800,180100,180300,178300,172900,183900,186700,185800,182900,182700,192e3,189700,193e3,192500,196400,204900,204100,201e3,193900,198800,201400,206100,207e3,212300,216900,217800,214100,212900,218500,223300,227e3,234600,236800,242100,237100,236600,232100,230400,235600,242e3,251e3,251600,252400,253600,258600,257900,256300,255e3,259e3,266700,272100,275e3,278300,289800,297400,293300,289900,285100,287200,280500,277200,286900,288500,294800,284800,291e3,295400,305700,
19956,Pineville,Louisiana,1228,,,,,,122300,126800,133400,124900,127200,117800,133100,134500,144600,144100,136700,131600,124500,135700,140100,146900,149500,144500,142e3,128500,126200,120700,125e3,131500,131400,130500,137600,139600,133200,128200,138800,142200,137700,129800,124900,133300,136900,145100,141800,126400,127300,126300,144e3,148200,148300,136200,124700,122100,126300,142200,136400,147800,128200,141700,13e4,142e3,144900,138300,135700,134100,137500,138300,133200,126300,129200,135700,139600,136500,132600,136e3,139800,139900,144700,139800,142600,144100,146200,132200,133100,138900,149900,148700,147400,153e3,157400,157700,148800,135300,134700,134500,150900,150100,150600,144800,147600,151e3,146400,151700,160100,178700,173400,171100,158800,162100,162800,166200,164300,158300,153900,153600,156200,156800,157900,156100,166600,163300,162600,153600,153300,162600,169200,170200,160400,163100,162500,167200,
31912,Halethorpe,Maryland,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203900,193400,193600,185e3,187600,183500,187500,187400,194200,194700,195500,194300,186200,191700,191800,195700,194400,201300,198200,201700,196100,199500,202900,210700,211200,193800,186300,186e3,199700,206400,219500,214600,215e3,205100,
47144,Placerville,California,1230,339600,314100,307900,312800,307200,309600,287400,293200,286200,295800,287800,310200,29e4,278600,248100,261400,260600,256200,238100,228400,231700,243800,246900,260100,257700,254200,238e3,223e3,226500,226100,246700,240100,235300,215700,208900,228900,225500,223300,196100,204500,211600,232600,215700,223800,203500,209400,208200,215700,226300,213400,202200,201600,210100,207400,204900,207600,22e4,240600,249600,257800,253600,255e3,255600,251900,268900,286800,289800,289400,280400,287100,285400,294800,300500,291600,294600,291900,303900,297700,296600,286700,291900,319500,332700,328700,306200,310900,317100,318700,317500,313100,333400,335200,334700,356900,359800,431500,394700,395300,328900,333700,332200,341900,346400,349200,359e3,359300,357400,352100,343800,357300,360700,379800,371200,372e3,372900,385400,389300,391700,367800,398700,390600,435800,412200,418200,390700,383400,390700,395e3,380700,382300,373200,403e3
6120,Natick,Massachusetts,1231,362200,301700,339200,344300,356e3,363400,395100,381500,377400,355900,380100,364400,359900,362500,404300,414900,383300,337200,373e3,397400,406700,406500,395700,385600,355400,363300,378400,363500,350800,345400,359900,397800,411400,414700,388100,373400,351600,375800,400200,415600,383900,379100,406500,402800,394200,371800,380800,365700,340600,329e3,346100,351300,366300,364700,401100,406100,412200,407e3,381500,372100,351800,383500,351100,366700,355500,383400,367500,392e3,403700,413200,397400,408600,410200,414400,418200,425e3,428900,429600,433900,425300,425200,442700,443200,407e3,387300,416300,455300,453e3,449600,461600,475900,466100,456700,456700,467500,469500,466500,446300,439500,446e3,465800,462100,474600,465100,475500,458400,468400,460600,481400,463500,516300,500200,512300,487700,494e3,514700,514900,513100,521100,508400,516700,522900,549300,545e3,526400,529400,578100,578200,540800,511700,539e3,
14111,Temple City,California,1232,551800,552200,548700,546300,566700,549600,516700,521800,544e3,576500,557e3,536400,501100,496700,473200,497700,508300,539200,504400,519800,516100,551e3,542200,534700,522800,503600,502600,497700,528600,539100,535700,529700,530800,528900,504200,476800,482900,489e3,498300,491300,514300,531e3,523900,494700,495800,519700,519500,481500,459e3,453200,503300,511900,535500,524700,513200,523500,529200,546600,538400,537300,525e3,549700,563100,594600,576100,582200,594200,636300,602600,604400,61e4,651e3,654200,614500,619400,618700,648800,652300,65e4,645600,646800,649900,649e3,658300,678300,688400,692300,699600,702400,701700,686100,686300,640900,613500,596e3,645300,669200,693200,697900,706200,724600,714600,722500,690600,699900,697200,709100,704200,729700,706800,691900,650900,649500,666500,676200,732600,728600,770400,747900,783200,816500,841e3,837400,806600,809100,792800,785400,776900,754900,796600,778200,
9826,Cabot,Arkansas,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131300,126300,130600,132300,137e3,138800,142100,146800,136300,135400,134400,141500,141700,139500,140700,141900,141600,142700,139600,141700,135100,134600,135400,140300,140500,143200,144800,145300,141400,139900,137600,135400,133500,143400,144500,150600,144300,144900,138600,137100,144300,145600,148900,143100,143600,149700,149400,156200,145900,141700,137100,156600,
40645,Roseville,Minnesota,1234,222700,226500,228200,217700,214800,221500,227900,231300,22e4,220500,221300,226100,213400,206100,201800,21e4,205400,209800,207200,214500,208500,203500,197100,191100,202800,219400,224400,206900,192900,19e4,209900,205200,206e3,180700,180700,172200,198400,189300,189600,159600,153500,149200,148600,153300,156e3,166800,167200,157700,155800,157800,168300,170500,180200,177500,189700,188800,205e3,197800,198100,184300,185100,181200,202500,207700,217400,200900,194900,191e3,199900,206700,210400,214500,210400,210800,203300,204600,199800,198900,204600,206e3,206400,209100,209e3,217500,218400,228e3,228700,218600,217600,215100,218800,215900,219800,216200,219700,218100,220600,220100,217e3,224100,222500,234500,232500,236800,230900,231300,231600,222100,227700,226e3,237e3,238100,241800,245e3,250700,257100,249300,245600,238300,248e3,252e3,260400,267200,266200,259200,254400,247700,252800,252e3,255e3,254300,261500
45340,Franklin,Wisconsin,1235,241600,247e3,239400,216700,199800,205700,209800,222500,237800,261300,247800,237400,233100,253200,24e4,217e3,194200,197600,191200,196700,208e3,225300,231500,216e3,222900,230100,238e3,215500,209700,217100,221e3,223100,204400,191800,183100,185400,202600,201400,208200,205200,203800,210300,219700,221500,206200,192e3,190100,200400,194400,197500,194500,199600,198800,194900,198500,203400,203900,22e4,204700,212700,189400,202400,192200,202e3,205900,221100,220100,207400,202700,202500,193500,193300,216800,232800,231700,202100,204200,197500,206400,216600,221200,224100,228300,230400,242700,230600,240200,230600,227400,237300,232900,240800,225200,235700,231900,224e3,216600,197e3,210200,205500,230200,224500,229600,234200,240700,232700,230700,235200,243900,246100,241800,247200,246500,245700,240700,235700,243300,243600,250400,238900,243100,242e3,246500,246800,248200,253600,245600,265400,271200,286900,260500,
27445,Torrington,Connecticut,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123400,114100,127900,141600,142100,134100,123600,116800,115300,106300,104600,11e4,123300,133700,131100,130900,125900,122700,123900,129300,129600,125800,110700,105300,94500,98e3,92300,103900,101600,110500,106900,106600,112700,115500,122500,114300,117900,115700,114100,103200,109800,111e3,109200,102200,101300,108500,122e3,131100,142500,131300,129200,115100,115400,113200,127900,136100,132900,123e3,123400,120900,123900,118200,123600,131e3,133200,135300,125800,123e3,113700,110700,
17546,Commerce,Michigan,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201900,196300,193900,195600,195800,217500,220300,223e3,213600,221300,227100,230100,227e3,217e3,215900,209800,219100,218700,219800,227600,224e3,223e3,218800,226600,235e3,239800,236100,250400,245200,246200,228100,232300,254500,253300,246800,234600,233300,248900,247300,255100,250900,253200,257600,259600,273100,274300,267300,251200,267300,270700,291200,288100,
46091,La Vergne,Tennessee,1238,125900,126900,124100,123300,119900,119400,115200,113900,110900,107600,106300,107400,110800,114e3,113300,114300,111e3,109400,105e3,106400,107700,109200,105600,107700,106900,110800,109300,110600,106700,102200,102800,104700,103400,99600,99600,99e3,101300,96700,98700,99400,102300,98800,92800,87800,88800,91900,93200,98400,94300,97300,93200,97600,96900,97200,95400,96e3,97400,100200,97700,97400,97400,102e3,106800,106800,106500,106e3,106600,108900,112100,114100,114500,111600,111600,112600,114600,116400,119200,117200,120100,120300,122300,122e3,122400,126e3,126500,125900,124600,126e3,128e3,129400,130900,131100,131600,131400,133100,133900,136800,139100,142300,150500,154e3,154700,155700,156900,162800,159600,162900,164500,161900,164300,164300,175800,174400,178400,172500,175300,175900,179800,181700,178900,184700,192200,197e3,197100,194600,195700,192900,194700,201600,205900,207200,
56072,Kearns,Utah,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164700,168700,178200,185800,183600,178200,173400,174100,175e3,175900,174300,178100,184100,185800,186300,182200,187400,186400,186600,187700,188400,193200,190100,195600,194700,196300,194e3,194600,199800,201e3,205100,205800,210800,211e3,213e3,211e3,210200,211600,212700,219100,216900,224700,225700,231900,230200,229600,234200,235600,242600,244200,248700,249400,251300,250800,251900,248400,253500,254800,258800,266100,271800,273500,271100,275e3,276700,
14192,Troy,Ohio,1240,126500,112400,110900,118e3,127500,127500,115700,108900,112600,121100,128e3,125400,136400,123900,118500,113800,128500,131600,123e3,116e3,115900,109600,107500,95800,103900,104800,115400,118e3,114200,107800,96400,97800,101800,117100,123200,133900,119300,104900,99700,104400,122300,118300,126400,121400,127500,120100,124200,138400,145700,144200,127600,125700,133300,133e3,133300,121200,124e3,122600,123900,139900,140400,143700,125200,128600,138500,139300,130700,123e3,131e3,144e3,140400,133400,132900,138300,128500,121e3,118e3,137200,135100,153200,141200,138200,130200,131200,129600,117700,126e3,141300,139800,131300,131900,144800,153200,155100,131900,131800,125700,138700,136300,135700,135300,136400,139700,142100,138100,132900,133e3,138700,143900,148100,145e3,135500,138800,143900,158e3,153200,152100,152400,168500,177400,170900,157600,152800,154200,159200,151200,145700,143300,146600,154400,158300,163900
29044,New Lenox,Illinois,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257900,232900,228200,223600,241900,225100,214600,212400,227200,246300,247600,248600,225800,212300,195400,200200,211600,215800,224500,238500,236300,237800,215100,222800,218400,229300,234200,251300,244100,248800,259500,260600,259100,240600,254e3,253200,259800,253300,257300,254400,248700,247400,246400,257300,259500,260200,247700,252200,254e3,263900,257200,246700,240600,237500,246900,248500,256700,262900,273900,274600,269400,262400,261700,270300,287e3,296400,286200,280600,274600,272600,263400,255100,258700,252700,250900,241800,243300,242300,254100,261300,273600,280600,281300,271e3,272800,266700,272500,263e3,276700,272900
397699,Andover,Massachusetts,1242,405500,398900,467600,468800,489100,470300,465500,453200,485100,469800,469300,492900,506500,504700,460500,470700,461300,478700,478400,488500,431900,418500,436500,473200,483100,458900,486500,480400,500900,472800,477100,489800,513700,531200,509600,521200,515900,488600,418800,421700,432400,470900,472200,474100,496900,461500,451300,430300,430900,434500,459400,475200,497700,458700,453300,431600,473800,482600,460100,450100,401800,410600,354500,407200,425400,458300,438500,454900,458700,437800,438800,450100,533100,515800,523500,493700,512200,492600,507400,525300,532900,523100,510700,474e3,469800,491400,540100,538600,520500,526100,551600,537800,515e3,468e3,474100,52e4,554400,551400,527200,510100,541300,551500,563300,532600,551800,574500,605e3,561100,548900,569800,586900,587700,543700,534700,518600,537200,546900,556600,543200,559100,599100,584500,588700,572200,622100,603200,620200,582700,579700,508e3,531800,
21469,Cottage Grove,Minnesota,1243,225500,233400,225e3,209100,204600,198300,196200,192300,186e3,185800,176500,200700,193900,197600,178800,185500,185100,180700,177400,175100,175200,180600,174300,185200,192100,207300,196e3,184700,179200,17e4,160700,155300,162300,163600,163800,161400,165600,151400,154400,146700,169300,165400,176300,160700,160600,162600,166500,177800,177300,182500,173400,167100,165200,172500,179100,175300,178e3,181600,184100,188600,193700,198e3,182800,172600,173600,184800,191200,196600,197200,199200,189400,190200,182800,195200,198700,212e3,214500,218600,217900,215200,208600,208600,212300,216200,215600,213900,215100,217e3,219200,215800,21e4,21e4,216e3,217100,219200,219700,231700,234100,231700,224300,226200,227200,232400,232900,235400,235e3,241300,253900,251900,248200,241600,244800,244400,241100,240100,242600,244800,248300,239800,252e3,257300,263600,252400,249500,251500,251400,247600,247300,245300,250500,246500,263100
37844,Chelmsford,Massachusetts,1244,284800,286100,279200,280600,283500,299700,303100,294100,267800,235200,262600,274e3,316700,306300,293400,275500,269200,279300,264400,267400,266200,270400,259500,261700,280300,292500,305900,315800,308900,323400,297400,298800,265900,258700,259400,313900,327700,324700,275200,28e4,278700,276500,267800,255800,265600,274100,294300,277600,274700,282800,286800,304400,290300,289500,247e3,243300,266900,278300,293500,291900,280700,279800,267200,298700,301100,303800,299400,294600,279100,265100,257500,273300,290500,288600,297200,3e5,316e3,315e3,324800,325200,331e3,324200,328300,327200,343600,320200,320100,309500,336100,334600,339e3,318e3,316900,311400,349300,347e3,349e3,335e3,347100,349400,333400,334800,328400,338300,341400,350300,358900,365800,355700,354100,340700,349400,345500,348900,351e3,360300,357600,366100,390200,407200,402800,377500,377200,390800,391200,377200,363300,372700,394e3,396300,401200,
13776,Seneca,South Carolina,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192800,192300,190800,168100,170500,184100,194e3,214500,198700,199900,140600,144600,145500,171600,175200,179800,171500,157500,140700,146100,150800,162e3,154300,168600,164e3,195800,187e3,196100,162900,153300,144600,175900,182100,191400,156600,168700,187300,
33967,Shelbyville,Tennessee,1246,82800,85300,81500,86e3,80100,78800,72700,77400,78300,81700,78300,77400,73900,79100,83900,92e3,88300,87800,77100,78500,85900,94400,91400,78900,73900,80400,82100,85400,73500,75100,66400,73500,73200,81900,91600,94200,92500,77200,67500,64200,73500,8e4,76600,73400,78500,87500,87700,78600,75400,77200,8e4,79300,77200,74700,70800,68100,67100,77100,85700,86100,87100,85100,93e3,88100,81800,80400,79500,84100,83e3,82200,81200,87900,93e3,94e3,89100,87500,91400,93400,98100,96700,98700,101e3,105800,105200,99400,98100,98100,102300,103e3,102600,100100,97100,101600,104600,106400,103800,100500,102800,105600,109600,112100,111600,115100,12e4,122e3,119500,114900,116100,118900,123700,125700,128800,124500,129700,129300,138500,134500,151400,153500,164900,152e3,148200,146500,147600,144400,141500,149100,159e3,154900,148800,141600,
43755,Villa Rica,Georgia,1247,132400,133600,119500,108400,105300,115e3,123700,128300,12e4,114800,113700,124600,127300,124100,109900,107200,108500,113300,111200,104200,99200,104900,112700,110300,98200,85300,89600,89e3,100100,87900,89200,9e4,97e3,100200,89300,86500,82200,70500,71e3,69500,78e3,74600,74300,73600,74900,71e3,79500,82700,91500,89400,88800,89700,85600,84500,82900,83800,86600,86800,90300,96200,101800,108300,103900,105800,105800,113400,116100,115700,113900,107300,109200,112200,117700,117500,118300,120200,121300,120700,118900,119500,122800,130300,134800,144300,140600,135500,126600,127500,132100,133900,132700,132e3,130600,132200,134e3,141600,143100,142400,137600,136800,134800,135e3,137300,143100,146200,145100,143200,144100,148800,152800,151100,151e3,150600,152300,155400,156500,158100,159400,157800,163800,161300,160200,160300,157700,165e3,162400,169900,166900,170300,165800,172700,
47334,Reisterstown,Maryland,1248,271600,265900,262200,253900,248200,235300,241900,252600,249300,240600,256300,262e3,266e3,240100,224200,215400,211800,222300,222800,230300,239600,245100,274800,280700,282900,240700,213700,196800,193e3,210200,211e3,22e4,219400,227400,244100,232500,226200,192900,198600,188300,174800,173100,200700,222300,213800,205300,212300,215400,211300,206800,210700,203800,220600,219700,229800,238600,239100,242400,249900,285500,268200,245300,211800,226800,221700,218700,212400,212300,218100,222900,237300,232300,236400,218700,228500,222400,24e4,237900,225500,192700,191400,202800,227500,222700,224800,233100,264500,252e3,233700,205900,218300,226800,223800,225e3,215900,23e4,220700,232500,225300,231300,234900,233700,234100,235800,238200,238e3,243300,247500,254500,244e3,235200,233e3,238400,245900,248100,246300,242500,231200,222100,234400,255200,260500,255e3,252700,255300,253700,249300,247300,244700,232900,240900,
32105,Hudsonville,Michigan,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155600,163200,173900,175600,174200,166300,176500,177700,174900,161e3,158800,161900,157500,156900,150900,154700,153400,160700,164e3,167500,166600,166600,164400,163100,164500,175300,196900,198400,191900,176400,174100,172800,179900,178100,184e3,179500,190400,192600,194100,190500,194800,194200,194100,195400,198900,212600,218800,226200,217700,208600,207900,207500,213500,217800,226100,224e3,222900,216900,216e3,213600,22e4,226500,227800,226200,227600,228900,225700,218400,216800,219400,218800,211200,217600,
